지역,연도,평균가격
경남,2016,260.1
제주,2016,390.1
서울,2016,649.1
도심권,2016,787.8
동북권,2016,551.9
동남권,2016,915.0
서북권,2016,647.4
서남권,2016,596.0
부산,2016,342.9
대구,2016,333.1
인천,2016,340.0
광주,2016,256.2
대전,2016,277.6
울산,2016,323.1
경기,2016,392.0
강원,2016,199.1
충북,2016,204.6
충남,2016,211.3
전북,2016,194.9
전남,2016,177.5
경북,2016,193.3
경남,2016,257.2
제주,2016,373.2
서울,2016,666.6
도심권,2016,783.4
동북권,2016,546.5
동남권,2016,981.8
서북권,2016,632.6
서남권,2016,584.1
부산,2016,344.5
대구,2016,327.0
인천,2016,340.0
광주,2016,260.5
대전,2016,272.7
울산,2016,317.1
경기,2016,385.5
강원,2016,197.1
충북,2016,207.7
충남,2016,208.6
전북,2016,193.8
전남,2016,176.5
경북,2016,189.7
경남,2016,251.1
제주,2016,396.0
서울,2017,694.4
도심권,2017,753.7
동북권,2017,543.6
동남권,2017,1065.7
서북권,2017,655.1
서남권,2017,600.2
부산,2017,341.3
대구,2017,314.4
인천,2017,328.7
광주,2017,260.4
대전,2017,279.6
울산,2017,311.9
경기,2017,391.6
강원,2017,207.0
충북,2017,216.5
충남,2017,220.7
전북,2017,202.4
전남,2017,176.0
경북,2017,190.8
경남,2017,251.0
제주,2017,384.2
서울,2017,710.1
도심권,2017,805.1
동북권,2017,549.2
동남권,2017,1073.5
서북권,2017,643.6
서남권,2017,606.4
부산,2017,345.0
대구,2017,317.1
인천,2017,327.7
광주,2017,253.8
대전,2017,269.2
울산,2017,316.3
경기,2017,392.3
강원,2017,205.1
충북,2017,205.4
충남,2017,211.5
전북,2017,201.0
전남,2017,180.2
경북,2017,191.1
경남,2017,247.0
제주,2017,394.2
서울,2017,716.1
도심권,2017,826.5
동북권,2017,558.2
동남권,2017,1050.4
서북권,2017,656.6
서남권,2017,620.9
부산,2017,343.1
대구,2017,323.1
인천,2017,326.8
광주,2017,255.3
대전,2017,265.5
울산,2017,313.0
경기,2017,393.1
강원,2017,203.8
충북,2017,206.2
충남,2017,204.8
전북,2017,191.3
전남,2017,182.3
경북,2017,187.8
경남,2017,246.1
제주,2017,376.4
서울,2017,752.1
도심권,2017,843.4
동북권,2017,576.1
동남권,2017,1077.3
서북권,2017,685.8
서남권,2017,633.1
부산,2017,354.5
대구,2017,320.6
인천,2017,329.0
광주,2017,257.8
대전,2017,265.7
울산,2017,303.5
경기,2017,408.7
강원,2017,199.5
충북,2017,204.8
충남,2017,205.0
전북,2017,189.9
전남,2017,181.1
경북,2017,184.6
경남,2017,244.1
제주,2017,367.2
서울,2017,786.9
도심권,2017,875.7
동북권,2017,590.4
동남권,2017,1094.9
서북권,2017,714.3
서남권,2017,662.6
부산,2017,357.2
대구,2017,334.7
인천,2017,329.7
광주,2017,258.9
대전,2017,269.5
울산,2017,305.4
경기,2017,429.8
강원,2017,202.4
충북,2017,206.6
충남,2017,205.5
전북,2017,190.8
전남,2017,185.0
경북,2017,184.2
경남,2017,245.8
제주,2017,405.2
서울,2017,723.7
도심권,2017,842.2
동북권,2017,586.9
동남권,2017,1076.3
서북권,2017,696.5
서남권,2017,645.9
부산,2017,363.6
대구,2017,353.9
인천,2017,341.0
광주,2017,264.0
대전,2017,275.3
울산,2017,313.4
경기,2017,426.9
강원,2017,205.9
충북,2017,209.7
충남,2017,209.8
전북,2017,190.5
전남,2017,186.6
경북,2017,188.5
경남,2017,247.5
제주,2017,400.2
서울,2017,767.2
도심권,2017,848.9
동북권,2017,594.1
동남권,2017,1140.1
서북권,2017,712.1
서남권,2017,673.6
부산,2017,356.0
대구,2017,372.4
인천,2017,346.7
광주,2017,265.0
대전,2017,278.5
울산,2017,314.5
경기,2017,442.5
강원,2017,205.1
충북,2017,208.3
충남,2017,210.8
전북,2017,189.9
전남,2017,189.1
경북,2017,196.8
경남,2017,246.5
제주,2017,393.6
서울,2017,704.2
도심권,2017,807.6
동북권,2017,577.6
동남권,2017,1069.8
서북권,2017,682.7
서남권,2017,631.1
부산,2017,353.2
대구,2017,354.1
인천,2017,353.3
광주,2017,266.0
대전,2017,281.3
울산,2017,320.4
경기,2017,412.7
강원,2017,203.9
충북,2017,211.0
충남,2017,211.0
전북,2017,193.6
전남,2017,185.1
경북,2017,200.4
경남,2017,250.8
제주,2017,361.5
서울,2017,796.6
도심권,2017,888.8
동북권,2017,608.5
동남권,2017,1186.5
서북권,2017,732.1
서남권,2017,674.2
부산,2017,351.7
대구,2017,344.8
인천,2017,352.6
광주,2017,271.5
대전,2017,287.6
울산,2017,319.6
경기,2017,424.3
강원,2017,209.8
충북,2017,209.5
충남,2017,216.8
전북,2017,199.5
전남,2017,187.5
경북,2017,195.8
경남,2017,249.9
제주,2017,389.8
서울,2017,806.8
도심권,2017,882.7
동북권,2017,617.5
동남권,2017,1169.7
서북권,2017,748.0
서남권,2017,699.6
부산,2017,347.8
대구,2017,339.9
인천,2017,347.6
광주,2017,270.4
대전,2017,286.5
울산,2017,317.1
경기,2017,426.8
강원,2017,205.1
충북,2017,204.0
충남,2017,216.5
전북,2017,200.9
전남,2017,193.3
경북,2017,191.8
경남,2017,249.7
제주,2017,387.8
서울,2017,865.6
도심권,2017,898.7
동북권,2017,642.1
동남권,2017,1249.4
서북권,2017,763.6
서남권,2017,751.1
부산,2017,355.0
대구,2017,349.5
인천,2017,347.5
광주,2017,278.3
대전,2017,284.5
울산,2017,315.5
경기,2017,434.3
강원,2017,201.3
충북,2017,209.3
충남,2017,215.1
전북,2017,199.2
전남,2017,189.8
경북,2017,192.4
경남,2017,247.0
제주,2017,393.9
서울,2017,865.7
도심권,2017,976.0
동북권,2017,662.7
동남권,2017,1221.1
서북권,2017,769.0
서남권,2017,735.6
부산,2017,366.8
대구,2017,355.9
인천,2017,340.6
광주,2017,280.3
대전,2017,297.5
울산,2017,315.5
경기,2017,466.4
강원,2017,207.7
충북,2017,211.4
충남,2017,215.3
전북,2017,204.2
전남,2017,192.6
경북,2017,194.6
경남,2017,245.0
제주,2017,403.0
서울,2018,849.6
도심권,2018,941.0
동북권,2018,655.9
동남권,2018,1225.7
서북권,2018,791.2
서남권,2018,728.6
부산,2018,369.8
대구,2018,365.5
인천,2018,346.0
광주,2018,277.8
대전,2018,291.6
울산,2018,312.8
경기,2018,489.6
강원,2018,206.8
충북,2018,208.6
충남,2018,213.5
전북,2018,200.4
전남,2018,193.9
경북,2018,188.1
경남,2018,244.6
제주,2018,374.6
서울,2018,766.1
도심권,2018,897.3
동북권,2018,631.9
동남권,2018,1167.8
서북권,2018,749.2
서남권,2018,702.1
부산,2018,364.6
대구,2018,379.3
인천,2018,347.1
광주,2018,281.1
대전,2018,286.2
울산,2018,305.1
경기,2018,461.6
강원,2018,205.2
충북,2018,209.8
충남,2018,216.9
전북,2018,198.2
전남,2018,192.4
경북,2018,191.2
경남,2018,244.9
제주,2018,393.2
서울,2018,742.3
도심권,2018,952.2
동북권,2018,609.8
동남권,2018,1219.6
서북권,2018,712.2
서남권,2018,674.1
부산,2018,358.0
대구,2018,364.0
인천,2018,348.4
광주,2018,275.6
대전,2018,288.3
울산,2018,304.6
경기,2018,431.3
강원,2018,203.0
충북,2018,203.0
충남,2018,209.5
전북,2018,196.9
전남,2018,191.6
경북,2018,189.4
경남,2018,241.5
제주,2018,383.5
서울,2018,743.8
도심권,2018,974.6
동북권,2018,611.6
동남권,2018,1204.4
서북권,2018,715.9
서남권,2018,676.0
부산,2018,338.2
대구,2018,352.6
인천,2018,337.1
광주,2018,276.0
대전,2018,283.1
울산,2018,295.7
경기,2018,411.1
강원,2018,200.3
충북,2018,200.1
충남,2018,206.3
전북,2018,192.0
전남,2018,180.7
경북,2018,181.9
경남,2018,236.1
제주,2018,355.7
서울,2018,748.8
도심권,2018,929.6
동북권,2018,606.8
동남권,2018,1231.9
서북권,2018,726.2
서남권,2018,691.7
부산,2018,341.6
대구,2018,350.2
인천,2018,341.4
광주,2018,279.6
대전,2018,279.6
울산,2018,287.5
경기,2018,413.5
강원,2018,199.4
충북,2018,197.3
충남,2018,207.5
전북,2018,189.5
전남,2018,189.9
경북,2018,180.1
경남,2018,237.9
제주,2018,374.5
서울,2018,757.7
도심권,2018,960.2
동북권,2018,619.7
동남권,2018,1218.8
서북권,2018,730.6
서남권,2018,716.2
부산,2018,341.2
대구,2018,354.4
인천,2018,344.6
광주,2018,282.8
대전,2018,285.2
울산,2018,291.3
경기,2018,423.0
강원,2018,197.9
충북,2018,197.4
충남,2018,206.8
전북,2018,198.9
전남,2018,189.5
경북,2018,188.3
경남,2018,229.4
제주,2018,385.9
서울,2018,863.1
도심권,2018,1058.0
동북권,2018,656.8
동남권,2018,1410.9
서북권,2018,794.6
서남권,2018,773.5
부산,2018,339.5
대구,2018,349.7
인천,2018,345.0
광주,2018,283.3
대전,2018,289.8
울산,2018,295.2
경기,2018,446.7
강원,2018,196.6
충북,2018,197.1
충남,2018,208.4
전북,2018,185.9
전남,2018,190.1
경북,2018,182.0
경남,2018,228.6
제주,2018,392.1
서울,2018,881.5
도심권,2018,1068.9
동북권,2018,680.8
동남권,2018,1401.7
서북권,2018,838.0
서남권,2018,781.1
부산,2018,344.6
대구,2018,370.0
인천,2018,355.6
광주,2018,295.6
대전,2018,321.2
울산,2018,284.3
경기,2018,515.1
강원,2018,197.4
충북,2018,196.3
충남,2018,210.0
전북,2018,196.1
전남,2018,197.3
경북,2018,185.8
경남,2018,234.9
제주,2018,424.1
서울,2018,867.1
도심권,2018,1036.1
동북권,2018,703.9
동남권,2018,1354.8
서북권,2018,814.6
서남권,2018,740.3
부산,2018,371.3
대구,2018,386.8
인천,2018,372.2
광주,2018,292.7
대전,2018,324.7
울산,2018,294.2
경기,2018,455.6
강원,2018,202.5
충북,2018,204.1
충남,2018,218.1
전북,2018,201.2
전남,2018,205.7
경북,2018,188.9
경남,2018,247.6
제주,2018,422.2
서울,2018,821.3
도심권,2018,947.4
동북권,2018,700.2
동남권,2018,1253.7
서북권,2018,785.5
서남권,2018,733.3
부산,2018,354.5
대구,2018,365.3
인천,2018,362.7
광주,2018,276.9
대전,2018,317.9
울산,2018,297.0
경기,2018,412.7
강원,2018,198.4
충북,2018,204.3
충남,2018,228.0
전북,2018,197.1
전남,2018,199.9
경북,2018,180.8
경남,2018,245.6
제주,2018,384.3
서울,2018,829.3
도심권,2018,1033.4
동북권,2018,688.2
동남권,2018,1282.6
서북권,2018,755.0
서남권,2018,732.1
부산,2018,350.2
대구,2018,346.4
인천,2018,354.5
광주,2018,277.4
대전,2018,306.2
울산,2018,285.6
경기,2018,400.2
강원,2018,194.4
충북,2018,199.3
충남,2018,234.0
전북,2018,199.4
전남,2018,203.0
경북,2018,179.9
경남,2018,236.5
제주,2018,391.3
서울,2018,812.4
도심권,2018,972.9
동북권,2018,689.3
동남권,2018,1273.4
서북권,2018,745.8
서남권,2018,718.7
부산,2018,343.0
대구,2018,347.7
인천,2018,348.9
광주,2018,278.3
대전,2018,294.3
울산,2018,289.8
경기,2018,395.6
강원,2018,194.5
충북,2018,192.5
충남,2018,218.2
전북,2018,200.6
전남,2018,197.3
경북,2018,180.7
경남,2018,235.8
제주,2018,371.6
서울,2019,815.7
도심권,2019,985.6
동북권,2019,675.2
동남권,2019,1287.2
서북권,2019,746.0
서남권,2019,744.8
부산,2019,348.1
대구,2019,332.1
인천,2019,346.5
광주,2019,276.0
대전,2019,291.7
울산,2019,286.0
경기,2019,381.6
강원,2019,191.2
충북,2019,197.0
충남,2019,217.8
전북,2019,194.8
전남,2019,204.1
경북,2019,177.0
경남,2019,234.3
제주,2019,356.8
서울,2019,843.8
도심권,2019,1122.7
동북권,2019,695.5
동남권,2019,1316.3
서북권,2019,802.7
서남권,2019,734.2
부산,2019,344.1
대구,2019,317.9
인천,2019,339.5
광주,2019,267.3
대전,2019,282.8
울산,2019,278.7
경기,2019,376.4
강원,2019,190.3
충북,2019,197.6
충남,2019,217.0
전북,2019,190.7
전남,2019,203.1
경북,2019,169.3
경남,2019,234.7
제주,2019,368.3
서울,2019,889.1
도심권,2019,1004.1
동북권,2019,676.6
동남권,2019,1470.2
서북권,2019,805.5
서남권,2019,739.3
부산,2019,347.7
대구,2019,328.1
인천,2019,340.5
광주,2019,271.5
대전,2019,286.8
울산,2019,283.0
경기,2019,378.3
강원,2019,189.5
충북,2019,191.1
충남,2019,220.2
전북,2019,187.0
전남,2019,194.1
경북,2019,178.2
경남,2019,235.0
제주,2019,346.2
서울,2019,983.8
도심권,2019,1136.9
동북권,2019,722.1
동남권,2019,1510.1
서북권,2019,817.3
서남권,2019,816.7
부산,2019,345.0
대구,2019,331.1
인천,2019,342.4
광주,2019,270.8
대전,2019,297.2
울산,2019,284.8
경기,2019,394.8
강원,2019,192.5
충북,2019,192.8
충남,2019,211.8
전북,2019,188.6
전남,2019,198.4
경북,2019,171.7
경남,2019,230.3
제주,2019,368.4
서울,2019,1066.8
도심권,2019,1124.4
동북권,2019,744.7
동남권,2019,1605.4
서북권,2019,907.0
서남권,2019,875.8
부산,2019,353.3
대구,2019,336.8
인천,2019,341.4
광주,2019,270.8
대전,2019,301.9
울산,2019,291.0
경기,2019,428.8
강원,2019,191.0
충북,2019,192.3
충남,2019,219.9
전북,2019,189.8
전남,2019,201.3
경북,2019,175.9
경남,2019,239.9
제주,2019,386.1
서울,2019,1100.2
도심권,2019,1209.6
동북권,2019,784.8
동남권,2019,1603.0
서북권,2019,963.4
서남권,2019,935.9
부산,2019,360.8
대구,2019,359.0
인천,2019,348.8
광주,2019,287.7
대전,2019,313.1
울산,2019,307.3
경기,2019,473.7
강원,2019,193.6
충북,2019,194.5
충남,2019,225.4
전북,2019,191.8
전남,2019,194.8
경북,2019,180.1
경남,2019,239.8
제주,2019,408.4
서울,2019,1072.5
도심권,2019,1269.8
동북권,2019,811.7
동남권,2019,1567.2
서북권,2019,994.5
서남권,2019,904.2
부산,2019,361.4
대구,2019,354.2
인천,2019,353.3
광주,2019,286.8
대전,2019,322.7
울산,2019,307.5
경기,2019,493.2
강원,2019,189.4
충북,2019,194.8
충남,2019,230.3
전북,2019,197.7
전남,2019,200.0
경북,2019,188.3
경남,2019,247.3
제주,2019,408.0
서울,2019,1022.9
도심권,2019,1207.9
동북권,2019,818.8
동남권,2019,1560.6
서북권,2019,989.5
서남권,2019,879.1
부산,2019,368.7
대구,2019,363.3
인천,2019,361.2
광주,2019,296.0
대전,2019,328.2
울산,2019,318.3
경기,2019,470.1
강원,2019,192.0
충북,2019,202.5
충남,2019,237.2
전북,2019,196.5
전남,2019,199.6
경북,2019,188.7
경남,2019,249.5
제주,2019,381.6
서울,2019,1072.2
도심권,2019,1271.8
동북권,2019,796.9
동남권,2019,1607.9
서북권,2019,986.5
서남권,2019,887.0
부산,2019,376.3
대구,2019,371.2
인천,2019,371.5
광주,2019,297.3
대전,2019,332.8
울산,2019,323.2
경기,2019,478.0
강원,2019,192.6
충북,2019,208.1
충남,2019,246.1
전북,2019,198.6
전남,2019,198.3
경북,2019,194.9
경남,2019,247.0
제주,2019,379.9
서울,2019,1064.0
도심권,2019,1229.5
동북권,2019,826.4
동남권,2019,1552.2
서북권,2019,1009.1
서남권,2019,926.3
부산,2019,403.3
대구,2019,377.4
인천,2019,384.3
광주,2019,295.9
대전,2019,339.0
울산,2019,338.6
경기,2019,506.4
강원,2019,196.8
충북,2019,226.1
충남,2019,247.4
전북,2019,197.4
전남,2019,205.1
경북,2019,199.6
경남,2019,277.1
제주,2019,371.5
서울,2019,1058.8
도심권,2019,1247.7
동북권,2019,843.2
동남권,2019,1544.1
서북권,2019,1048.4
서남권,2019,943.0
부산,2019,454.6
대구,2019,402.7
인천,2019,402.0
광주,2019,308.0
대전,2019,349.6
울산,2019,331.2
경기,2019,523.5
강원,2019,200.3
충북,2019,244.5
충남,2019,280.8
전북,2019,217.6
전남,2019,208.3
경북,2019,204.8
경남,2019,287.6
제주,2019,413.9
서울,2019,1011.5
도심권,2019,1231.9
동북권,2019,821.9
동남권,2019,1533.2
서북권,2019,1018.7
서남권,2019,909.5
부산,2019,411.8
대구,2019,396.3
인천,2019,396.4
광주,2019,310.2
대전,2019,349.1
울산,2019,329.3
경기,2019,500.3
강원,2019,206.1
충북,2019,233.6
충남,2019,268.5
전북,2019,230.7
전남,2019,212.2
경북,2019,202.0
경남,2019,267.4
제주,2019,379.6
서울,2020,903.2
도심권,2020,1188.2
동북권,2020,787.4
동남권,2020,1293.9
서북권,2020,931.4
서남권,2020,864.7
부산,2020,400.3
대구,2020,384.0
인천,2020,406.5
광주,2020,317.0
대전,2020,341.4
울산,2020,330.5
경기,2020,476.5
강원,2020,204.3
충북,2020,221.5
충남,2020,248.0
전북,2020,220.0
전남,2020,216.6
경북,2020,204.7
경남,2020,270.0
제주,2020,382.5
서울,2020,934.7
도심권,2020,1155.1
동북권,2020,800.4
동남권,2020,1463.8
서북권,2020,910.5
서남권,2020,878.4
부산,2020,398.8
대구,2020,376.0
인천,2020,408.9
광주,2020,303.7
대전,2020,342.2
울산,2020,329.7
경기,2020,467.7
강원,2020,202.5
충북,2020,218.9
충남,2020,233.5
전북,2020,221.5
전남,2020,217.2
경북,2020,203.5
경남,2020,261.2
제주,2020,392.2
서울,2020,911.9
도심권,2020,1111.3
동북권,2020,791.3
동남권,2020,1466.1
서북권,2020,901.0
서남권,2020,845.8
부산,2020,380.7
대구,2020,350.7
인천,2020,376.8
광주,2020,295.5
대전,2020,335.0
울산,2020,320.8
경기,2020,427.5
강원,2020,200.3
충북,2020,210.1
충남,2020,223.4
전북,2020,202.1
전남,2020,212.2
경북,2020,185.1
경남,2020,245.7
제주,2020,370.5
서울,2020,949.4
도심권,2020,1131.6
동북권,2020,779.3
동남권,2020,1619.3
서북권,2020,835.7
서남권,2020,841.5
부산,2020,379.1
대구,2020,349.5
인천,2020,366.2
광주,2020,289.7
대전,2020,315.8
울산,2020,306.7
경기,2020,415.6
강원,2020,200.8
충북,2020,218.1
충남,2020,222.3
전북,2020,196.0
전남,2020,208.8
경북,2020,186.0
경남,2020,242.8
제주,2020,365.1
서울,2020,1051.0
도심권,2020,1339.8
동북권,2020,815.1
동남권,2020,1667.2
서북권,2020,944.8
서남권,2020,908.1
부산,2020,398.7
대구,2020,368.6
인천,2020,379.0
광주,2020,296.9
대전,2020,357.1
울산,2020,333.9
경기,2020,453.9
강원,2020,206.2
충북,2020,255.0
충남,2020,235.7
전북,2020,210.7
전남,2020,220.8
경북,2020,208.0
경남,2020,262.6
제주,2020,390.1
서울,2020,1118.3
도심권,2020,1318.2
동북권,2020,897.7
동남권,2020,1678.0
서북권,2020,1066.8
서남권,2020,995.8
부산,2020,474.0
대구,2020,404.2
인천,2020,402.8
광주,2020,319.3
대전,2020,406.3
울산,2020,379.7
경기,2020,526.8
강원,2020,225.4
충북,2020,234.0
충남,2020,282.2
전북,2020,232.8
전남,2020,228.0
경북,2020,224.3
경남,2020,319.0
제주,2020,410.7
서울,2020,1122.8
도심권,2020,1333.7
동북권,2020,954.7
동남권,2020,1592.0
서북권,2020,1072.6
서남권,2020,1039.2
부산,2020,442.4
대구,2020,422.8
인천,2020,382.2
광주,2020,321.6
대전,2020,373.4
울산,2020,362.1
경기,2020,541.1
강원,2020,216.5
충북,2020,205.8
충남,2020,264.5
전북,2020,215.4
전남,2020,226.0
경북,2020,207.0
경남,2020,292.1
제주,2020,413.8
서울,2020,1211.1
도심권,2020,1460.7
동북권,2020,1032.9
동남권,2020,1679.0
서북권,2020,1140.4
서남권,2020,1068.9
부산,2020,439.6
대구,2020,418.4
인천,2020,389.6
광주,2020,327.3
대전,2020,394.1
울산,2020,335.6
경기,2020,518.5
강원,2020,213.7
충북,2020,210.4
충남,2020,248.7
전북,2020,207.5
전남,2020,222.3
경북,2020,199.8
경남,2020,266.0
제주,2020,390.1
서울,2020,1215.4
도심권,2020,1416.9
동북권,2020,1038.6
동남권,2020,1731.9
서북권,2020,1138.5
서남권,2020,1048.0
부산,2020,453.8
대구,2020,430.2
인천,2020,393.3
광주,2020,335.5
대전,2020,389.6
울산,2020,349.2
경기,2020,512.2
강원,2020,213.8
충북,2020,216.4
충남,2020,267.4
전북,2020,212.7
전남,2020,221.0
경북,2020,205.7
경남,2020,286.6
제주,2020,395.5
서울,2020,1203.9
도심권,2020,1439.5
동북권,2020,1001.0
동남권,2020,1767.6
서북권,2020,1133.4
서남권,2020,1055.7
부산,2020,469.8
대구,2020,441.8
인천,2020,391.1
광주,2020,373.1
대전,2020,410.6
울산,2020,386.6
경기,2020,516.5
강원,2020,218.0
충북,2020,228.7
충남,2020,258.5
전북,2020,229.1
전남,2020,216.0
경북,2020,212.8
경남,2020,313.2
제주,2020,422.2
서울,2020,1293.1
도심권,2020,1439.0
동북권,2020,1070.5
동남권,2020,1882.7
서북권,2020,1232.4
서남권,2020,1119.7
부산,2020,409.8
대구,2020,437.6
인천,2020,425.5
광주,2020,382.4
대전,2020,434.3
울산,2020,381.0
경기,2020,570.5
강원,2020,221.4
충북,2020,264.4
충남,2020,293.8
전북,2020,240.1
전남,2020,225.4
경북,2020,254.3
경남,2020,314.8
제주,2020,425.1
서울,2020,1352.6
도심권,2020,1493.6
동북권,2020,1109.1
동남권,2020,1957.5
서북권,2020,1260.9
서남권,2020,1200.6
부산,2020,350.6
대구,2020,389.6
인천,2020,465.9
광주,2020,345.1
대전,2020,422.4
울산,2020,330.9
경기,2020,581.5
강원,2020,239.6
충북,2020,250.3
충남,2020,293.1
전북,2020,224.5
전남,2020,231.8
경북,2020,228.3
경남,2020,275.6
제주,2020,404.4
서울,2021,1333.6
도심권,2021,1471.3
동북권,2021,1122.1
동남권,2021,1961.0
서북권,2021,1312.7
서남권,2021,1194.4
부산,2021,378.2
대구,2021,363.7
인천,2021,446.9
광주,2021,306.6
대전,2021,418.5
울산,2021,313.2
경기,2021,566.1
강원,2021,239.5
충북,2021,248.1
충남,2021,246.5
전북,2021,199.3
전남,2021,214.8
경북,2021,213.0
경남,2021,258.3
제주,2021,393.7
서울,2021,1310.0
도심권,2021,1527.9
동북권,2021,1085.0
동남권,2021,1970.9
서북권,2021,1204.9
서남권,2021,1166.1
부산,2021,390.4
대구,2021,380.0
인천,2021,437.8
광주,2021,321.6
대전,2021,415.3
울산,2021,307.6
경기,2021,548.9
강원,2021,229.8
충북,2021,246.7
충남,2021,239.8
전북,2021,200.6
전남,2021,213.3
경북,2021,215.3
경남,2021,255.2
제주,2021,415.3
서울,2021,1281.0
도심권,2021,1502.4
동북권,2021,1114.4
동남권,2021,1841.7
서북권,2021,1184.8
서남권,2021,1143.3
부산,2021,388.3
대구,2021,382.7
인천,2021,431.7
광주,2021,312.3
대전,2021,395.7
울산,2021,304.2
경기,2021,530.5
강원,2021,225.4
충북,2021,233.6
충남,2021,240.6
전북,2021,202.2
전남,2021,210.1
경북,2021,210.8
경남,2021,262.5
제주,2021,408.4
서울,2021,1370.9
도심권,2021,1497.5
동북권,2021,1132.3
동남권,2021,2006.3
서북권,2021,1183.2
서남권,2021,1246.7
부산,2021,414.2
대구,2021,399.1
인천,2021,431.3
광주,2021,318.0
대전,2021,402.1
울산,2021,323.8
경기,2021,544.3
강원,2021,225.6
충북,2021,230.4
충남,2021,241.0
전북,2021,213.4
전남,2021,213.1
경북,2021,211.7
경남,2021,270.2
제주,2021,446.9
서울,2021,1338.7
도심권,2021,1621.2
동북권,2021,1160.9
동남권,2021,1962.2
서북권,2021,1243.7
서남권,2021,1154.2
부산,2021,439.3
대구,2021,399.7
인천,2021,447.0
광주,2021,336.9
대전,2021,417.0
울산,2021,350.6
경기,2021,596.2
강원,2021,236.7
충북,2021,243.1
충남,2021,248.3
전북,2021,223.0
전남,2021,223.5
경북,2021,223.1
경남,2021,293.8
제주,2021,452.8
서울,2021,1362.3
도심권,2021,1574.8
동북권,2021,1163.0
동남권,2021,2059.5
서북권,2021,1270.0
서남권,2021,1230.0
부산,2021,431.7
대구,2021,382.0
인천,2021,481.4
광주,2021,348.9
대전,2021,426.7
울산,2021,347.0
경기,2021,630.2
강원,2021,236.6
충북,2021,239.2
충남,2021,258.7
전북,2021,224.7
전남,2021,227.5
경북,2021,228.5
경남,2021,293.7
제주,2021,414.7
서울,2021,1404.3
도심권,2021,1625.5
동북권,2021,1176.7
동남권,2021,2180.5
서북권,2021,1325.6
서남권,2021,1238.1
부산,2021,450.7
대구,2021,397.4
인천,2021,545.1
광주,2021,358.6
대전,2021,450.4
울산,2021,359.8
경기,2021,676.9
강원,2021,245.9
충북,2021,255.6
충남,2021,262.8
전북,2021,232.6
전남,2021,237.3
경북,2021,239.6
경남,2021,303.7
제주,2021,414.3
서울,2021,1430.0
도심권,2021,1607.0
동북권,2021,1247.1
동남권,2021,2108.6
서북권,2021,1374.6
서남권,2021,1258.4
부산,2021,457.7
대구,2021,399.6
인천,2021,560.7
광주,2021,390.2
대전,2021,449.0
울산,2021,365.8
경기,2021,681.0
강원,2021,253.5
충북,2021,270.3
충남,2021,268.8
전북,2021,251.3
전남,2021,236.0
경북,2021,247.0
경남,2021,329.0
제주,2021,491.4
서울,2021,1492.5
도심권,2021,1643.0
동북권,2021,1288.6
동남권,2021,2193.5
서북권,2021,1442.1
서남권,2021,1251.3
부산,2021,448.1
대구,2021,406.2
인천,2021,545.1
광주,2021,402.1
대전,2021,454.5
울산,2021,363.2
경기,2021,680.7
강원,2021,250.9
충북,2021,283.1
충남,2021,278.5
전북,2021,254.1
전남,2021,246.2
경북,2021,242.5
경남,2021,332.5
제주,2021,466.4
서울,2021,1474.4
도심권,2021,1637.8
동북권,2021,1274.6
동남권,2021,2166.3
서북권,2021,1399.0
서남권,2021,1244.1
부산,2021,415.9
대구,2021,404.3
인천,2021,524.5
광주,2021,399.2
대전,2021,454.9
울산,2021,358.2
경기,2021,657.9
강원,2021,261.6
충북,2021,271.2
충남,2021,273.1
전북,2021,234.6
전남,2021,245.5
경북,2021,224.9
경남,2021,311.8
제주,2021,448.2
서울,2021,1402.4
도심권,2021,1524.3
동북권,2021,1238.2
동남권,2021,2108.9
서북권,2021,1276.9
서남권,2021,1147.7
부산,2021,421.0
대구,2021,399.0
인천,2021,519.9
광주,2021,375.5
대전,2021,438.7
울산,2021,351.9
경기,2021,645.4
강원,2021,261.0
충북,2021,264.7
충남,2021,262.2
전북,2021,231.4
전남,2021,234.3
경북,2021,219.3
경남,2021,296.0
제주,2021,394.2
서울,2021,1447.8
도심권,2021,1648.6
동북권,2021,1205.5
동남권,2021,2048.4
서북권,2021,1347.4
서남권,2021,1188.5
부산,2021,395.4
대구,2021,394.6
인천,2021,504.9
광주,2021,375.3
대전,2021,410.6
울산,2021,339.6
경기,2021,632.8
강원,2021,253.3
충북,2021,251.2
충남,2021,257.3
전북,2021,238.9
전남,2021,226.2
경북,2021,224.8
경남,2021,294.0
제주,2021,404.5
서울,2022,1417.9
도심권,2022,1455.0
동북권,2022,1236.4
동남권,2022,2109.1
서북권,2022,1282.0
서남권,2022,1168.2
부산,2022,414.9
대구,2022,395.4
인천,2022,493.1
광주,2022,355.6
대전,2022,422.5
울산,2022,358.5
경기,2022,643.9
강원,2022,252.7
충북,2022,255.4
충남,2022,260.1
전북,2022,238.0
전남,2022,230.7
경북,2022,218.0
경남,2022,288.1
제주,2022,400.5
서울,2022,1315.5
도심권,2022,1669.2
동북권,2022,1167.1
동남권,2022,1870.2
서북권,2022,1232.9
서남권,2022,1073.8
부산,2022,407.8
대구,2022,386.6
인천,2022,497.6
광주,2022,340.3
대전,2022,425.5
울산,2022,348.6
경기,2022,625.2
강원,2022,254.3
충북,2022,243.2
충남,2022,248.5
전북,2022,230.0
전남,2022,216.5
경북,2022,214.4
경남,2022,286.9
제주,2022,409.9
서울,2022,1417.1
