지역,연도,평균가격
광역시,2015,309.8
광역시,2015,334.9
광역시,2015,317.6
광역시,2015,243.8
광역시,2015,259.9
광역시,2015,301.3
도,2015,372.1
도,2015,179.0
도,2015,209.8
도,2015,214.1
도,2015,185.5
도,2015,165.1
도,2015,191.3
도,2015,258.9
도,2015,357.0
전국,2015,354.1
수도권,2015,463.0
지방,2015,250.3
서울,2015,666.8
서울,2015,760.3
서울,2015,516.0
서울,2015,981.1
서울,2015,574.2
서울,2015,570.7
광역시,2015,314.4
광역시,2015,325.4
광역시,2015,322.3
광역시,2015,246.6
광역시,2015,263.5
광역시,2015,305.1
도,2015,372.3
도,2015,183.5
도,2015,206.2
도,2015,215.1
도,2015,184.4
도,2015,163.2
도,2015,189.6
도,2015,253.3
도,2015,345.9
전국,2015,328.4
수도권,2015,435.1
지방,2015,241.2
서울,2015,627.6
서울,2015,733.1
서울,2015,514.2
서울,2015,917.7
서울,2015,556.2
서울,2015,555.8
광역시,2015,303.8
광역시,2015,312.3
광역시,2015,309.6
광역시,2015,246.2
광역시,2015,266.8
광역시,2015,303.3
도,2015,358.3
도,2015,181.1
도,2015,197.1
도,2015,210.4
도,2015,185.7
도,2015,167.1
도,2015,185.8
도,2015,244.8
도,2015,347.2
전국,2016,328.9
수도권,2016,430.2
지방,2016,238.2
서울,2016,616.0
서울,2016,709.8
서울,2016,502.6
서울,2016,925.6
서울,2016,564.9
서울,2016,549.0
광역시,2016,304.5
광역시,2016,315.1
광역시,2016,307.1
광역시,2016,242.9
광역시,2016,259.2
광역시,2016,305.7
도,2016,357.3
도,2016,187.2
도,2016,201.8
도,2016,209.8
도,2016,185.4
도,2016,167.5
도,2016,182.5
도,2016,239.8
도,2016,354.9
전국,2016,334.7
수도권,2016,435.1
지방,2016,240.4
서울,2016,614.0
서울,2016,702.2
서울,2016,501.1
서울,2016,939.6
서울,2016,545.8
서울,2016,556.7
광역시,2016,306.1
광역시,2016,320.4
광역시,2016,308.0
광역시,2016,250.4
광역시,2016,262.0
광역시,2016,303.4
도,2016,362.3
도,2016,186.7
도,2016,202.1
도,2016,207.3
도,2016,185.0
도,2016,166.9
도,2016,179.8
도,2016,244.4
도,2016,347.8
전국,2016,345.5
수도권,2016,445.7
지방,2016,239.4
서울,2016,639.2
서울,2016,747.8
서울,2016,508.5
서울,2016,1011.8
서울,2016,561.5
서울,2016,546.5
광역시,2016,308.0
광역시,2016,315.1
광역시,2016,303.7
광역시,2016,243.1
광역시,2016,251.5
광역시,2016,305.0
도,2016,364.2
도,2016,188.9
도,2016,202.1
도,2016,204.3
도,2016,182.4
도,2016,162.3
도,2016,180.7
도,2016,240.2
도,2016,350.0
전국,2016,374.0
수도권,2016,479.1
지방,2016,243.6
서울,2016,682.4
서울,2016,737.5
서울,2016,520.5
서울,2016,1039.7
서울,2016,578.8
서울,2016,572.8
광역시,2016,314.2
광역시,2016,309.5
광역시,2016,311.4
광역시,2016,240.4
광역시,2016,256.2
광역시,2016,309.1
도,2016,376.4
도,2016,191.5
도,2016,205.3
도,2016,202.8
도,2016,182.4
도,2016,163.9
도,2016,180.7
도,2016,242.5
도,2016,357.0
전국,2016,385.4
수도권,2016,485.9
지방,2016,243.2
서울,2016,689.8
서울,2016,770.8
서울,2016,521.7
서울,2016,1034.4
서울,2016,584.9
서울,2016,589.7
광역시,2016,322.7
광역시,2016,305.0
광역시,2016,312.1
광역시,2016,241.2
광역시,2016,260.9
광역시,2016,298.7
도,2016,381.7
도,2016,187.7
도,2016,202.0
도,2016,200.6
도,2016,182.0
도,2016,162.5
도,2016,177.8
도,2016,239.9
도,2016,351.4
전국,2016,397.1
수도권,2016,492.0
지방,2016,251.8
서울,2016,677.1
서울,2016,764.7
서울,2016,528.1
서울,2016,1002.8
서울,2016,600.7
서울,2016,609.3
광역시,2016,332.3
광역시,2016,311.1
광역시,2016,319.7
광역시,2016,244.0
광역시,2016,264.6
광역시,2016,306.8
도,2016,394.0
도,2016,193.6
도,2016,201.0
도,2016,205.4
도,2016,189.1
도,2016,164.4
도,2016,181.1
도,2016,242.6
도,2016,348.6
전국,2016,388.3
수도권,2016,478.3
지방,2016,257.9
서울,2016,657.6
서울,2016,778.0
서울,2016,534.7
서울,2016,963.9
서울,2016,613.0
서울,2016,589.3
광역시,2016,339.1
광역시,2016,315.0
광역시,2016,325.9
광역시,2016,249.0
광역시,2016,262.4
광역시,2016,310.0
도,2016,393.8
도,2016,198.7
도,2016,204.7
도,2016,204.2
도,2016,184.8
도,2016,171.4
도,2016,186.4
도,2016,249.0
도,2016,377.5
전국,2016,388.3
수도권,2016,485.4
지방,2016,260.9
서울,2016,687.3
서울,2016,791.7
서울,2016,541.6
서울,2016,1002.6
서울,2016,633.4
서울,2016,603.5
광역시,2016,346.7
광역시,2016,327.5
광역시,2016,325.3
광역시,2016,249.4
광역시,2016,267.3
광역시,2016,310.3
도,2016,395.8
도,2016,197.3
도,2016,206.4
도,2016,207.2
도,2016,191.6
도,2016,172.2
도,2016,186.4
도,2016,250.4
도,2016,394.6
전국,2016,393.7
수도권,2016,491.8
지방,2016,267.2
서울,2016,692.4
서울,2016,785.1
서울,2016,548.5
서울,2016,1001.7
서울,2016,639.4
서울,2016,607.2
광역시,2016,351.0
광역시,2016,339.8
광역시,2016,328.3
광역시,2016,253.1
광역시,2016,271.9
광역시,2016,322.8
도,2016,404.3
도,2016,201.0
도,2016,204.1
도,2016,208.0
도,2016,190.8
도,2016,172.0
도,2016,188.6
도,2016,256.8
도,2016,374.2
전국,2016,388.7
수도권,2016,490.4
지방,2016,271.6
서울,2016,688.5
서울,2016,788.7
서울,2016,558.2
서울,2016,989.2
서울,2016,654.6
서울,2016,610.4
광역시,2016,353.6
광역시,2016,336.3
광역시,2016,338.1
광역시,2016,259.8
광역시,2016,274.8
광역시,2016,330.3
도,2016,406.3
도,2016,199.9
도,2016,214.6
도,2016,207.9
도,2016,196.4
도,2016,177.3
도,2016,195.2
도,2016,260.1
도,2016,390.1
전국,2016,351.7
수도권,2016,460.1
지방,2016,264.8
서울,2016,649.1
서울,2016,787.8
서울,2016,551.9
서울,2016,915.0
서울,2016,647.4
서울,2016,596.0
광역시,2016,342.9
광역시,2016,333.1
광역시,2016,340.0
광역시,2016,256.2
광역시,2016,277.6
광역시,2016,323.1
도,2016,392.0
도,2016,199.1
도,2016,204.6
도,2016,211.3
도,2016,194.9
도,2016,177.5
도,2016,193.3
도,2016,257.2
도,2016,373.2
전국,2016,346.0
수도권,2016,458.1
지방,2016,260.0
서울,2016,666.6
서울,2016,783.4
서울,2016,546.5
서울,2016,981.8
서울,2016,632.6
서울,2016,584.1
광역시,2016,344.5
광역시,2016,327.0
광역시,2016,340.0
광역시,2016,260.5
광역시,2016,272.7
광역시,2016,317.1
도,2016,385.5
도,2016,197.1
도,2016,207.7
도,2016,208.6
도,2016,193.8
도,2016,176.5
도,2016,189.7
도,2016,251.1
도,2016,396.0
전국,2017,350.0
수도권,2017,473.1
지방,2017,257.4
서울,2017,694.4
서울,2017,753.7
서울,2017,543.6
서울,2017,1065.7
서울,2017,655.1
서울,2017,600.2
광역시,2017,341.3
광역시,2017,314.4
광역시,2017,328.7
광역시,2017,260.4
광역시,2017,279.6
광역시,2017,311.9
도,2017,391.6
도,2017,207.0
도,2017,216.5
도,2017,220.7
도,2017,202.4
도,2017,176.0
도,2017,190.8
도,2017,251.0
도,2017,384.2
전국,2017,360.8
수도권,2017,482.6
지방,2017,256.7
서울,2017,710.1
서울,2017,805.1
서울,2017,549.2
서울,2017,1073.5
서울,2017,643.6
서울,2017,606.4
광역시,2017,345.0
광역시,2017,317.1
광역시,2017,327.7
광역시,2017,253.8
광역시,2017,269.2
광역시,2017,316.3
도,2017,392.3
도,2017,205.1
도,2017,205.4
도,2017,211.5
도,2017,201.0
도,2017,180.2
도,2017,191.1
도,2017,247.0
도,2017,394.2
전국,2017,378.2
수도권,2017,493.7
지방,2017,255.7
서울,2017,716.1
서울,2017,826.5
서울,2017,558.2
서울,2017,1050.4
서울,2017,656.6
서울,2017,620.9
광역시,2017,343.1
광역시,2017,323.1
광역시,2017,326.8
광역시,2017,255.3
광역시,2017,265.5
광역시,2017,313.0
도,2017,393.1
도,2017,203.8
도,2017,206.2
도,2017,204.8
도,2017,191.3
도,2017,182.3
도,2017,187.8
도,2017,246.1
도,2017,376.4
전국,2017,403.9
수도권,2017,526.1
지방,2017,257.5
서울,2017,752.1
서울,2017,843.4
서울,2017,576.1
서울,2017,1077.3
서울,2017,685.8
서울,2017,633.1
광역시,2017,354.5
광역시,2017,320.6
광역시,2017,329.0
광역시,2017,257.8
광역시,2017,265.7
광역시,2017,303.5
도,2017,408.7
도,2017,199.5
도,2017,204.8
도,2017,205.0
도,2017,189.9
도,2017,181.1
도,2017,184.6
도,2017,244.1
도,2017,367.2
전국,2017,448.9
수도권,2017,570.6
지방,2017,262.6
서울,2017,786.9
서울,2017,875.7
서울,2017,590.4
서울,2017,1094.9
서울,2017,714.3
서울,2017,662.6
광역시,2017,357.2
광역시,2017,334.7
광역시,2017,329.7
광역시,2017,258.9
광역시,2017,269.5
광역시,2017,305.4
도,2017,429.8
도,2017,202.4
도,2017,206.6
도,2017,205.5
도,2017,190.8
도,2017,185.0
도,2017,184.2
도,2017,245.8
도,2017,405.2
전국,2017,418.9
수도권,2017,525.0
지방,2017,272.9
서울,2017,723.7
서울,2017,842.2
서울,2017,586.9
서울,2017,1076.3
서울,2017,696.5
서울,2017,645.9
광역시,2017,363.6
광역시,2017,353.9
광역시,2017,341.0
광역시,2017,264.0
광역시,2017,275.3
광역시,2017,313.4
도,2017,426.9
도,2017,205.9
도,2017,209.7
도,2017,209.8
도,2017,190.5
도,2017,186.6
도,2017,188.5
도,2017,247.5
도,2017,400.2
전국,2017,451.8
수도권,2017,565.6
지방,2017,277.1
서울,2017,767.2
서울,2017,848.9
서울,2017,594.1
서울,2017,1140.1
서울,2017,712.1
서울,2017,673.6
광역시,2017,356.0
광역시,2017,372.4
광역시,2017,346.7
광역시,2017,265.0
광역시,2017,278.5
광역시,2017,314.5
도,2017,442.5
도,2017,205.1
도,2017,208.3
도,2017,210.8
도,2017,189.9
도,2017,189.1
도,2017,196.8
도,2017,246.5
도,2017,393.6
전국,2017,368.5
수도권,2017,474.0
지방,2017,270.3
서울,2017,704.2
서울,2017,807.6
서울,2017,577.6
서울,2017,1069.8
서울,2017,682.7
서울,2017,631.1
광역시,2017,353.2
광역시,2017,354.1
광역시,2017,353.3
광역시,2017,266.0
광역시,2017,281.3
광역시,2017,320.4
도,2017,412.7
도,2017,203.9
도,2017,211.0
도,2017,211.0
도,2017,193.6
도,2017,185.1
도,2017,200.4
도,2017,250.8
도,2017,361.5
전국,2017,398.0
수도권,2017,522.5
지방,2017,265.1
서울,2017,796.6
서울,2017,888.8
서울,2017,608.5
서울,2017,1186.5
서울,2017,732.1
서울,2017,674.2
광역시,2017,351.7
광역시,2017,344.8
광역시,2017,352.6
광역시,2017,271.5
광역시,2017,287.6
광역시,2017,319.6
도,2017,424.3
도,2017,209.8
도,2017,209.5
도,2017,216.8
도,2017,199.5
도,2017,187.5
도,2017,195.8
도,2017,249.9
도,2017,389.8
전국,2017,404.9
수도권,2017,537.4
지방,2017,264.5
서울,2017,806.8
서울,2017,882.7
서울,2017,617.5
서울,2017,1169.7
서울,2017,748.0
서울,2017,699.6
광역시,2017,347.8
광역시,2017,339.9
광역시,2017,347.6
광역시,2017,270.4
광역시,2017,286.5
광역시,2017,317.1
도,2017,426.8
도,2017,205.1
도,2017,204.0
도,2017,216.5
도,2017,200.9
도,2017,193.3
도,2017,191.8
도,2017,249.7
도,2017,387.8
전국,2017,431.2
수도권,2017,586.0
지방,2017,266.7
서울,2017,865.6
서울,2017,898.7
서울,2017,642.1
서울,2017,1249.4
서울,2017,763.6
서울,2017,751.1
광역시,2017,355.0
광역시,2017,349.5
광역시,2017,347.5
광역시,2017,278.3
광역시,2017,284.5
광역시,2017,315.5
도,2017,434.3
도,2017,201.3
도,2017,209.3
도,2017,215.1
도,2017,199.2
도,2017,189.8
도,2017,192.4
도,2017,247.0
도,2017,393.9
전국,2017,457.6
수도권,2017,617.8
지방,2017,271.7
서울,2017,865.7
서울,2017,976.0
서울,2017,662.7
서울,2017,1221.1
서울,2017,769.0
서울,2017,735.6
광역시,2017,366.8
광역시,2017,355.9
광역시,2017,340.6
광역시,2017,280.3
광역시,2017,297.5
광역시,2017,315.5
도,2017,466.4
도,2017,207.7
도,2017,211.4
도,2017,215.3
도,2017,204.2
도,2017,192.6
도,2017,194.6
도,2017,245.0
도,2017,403.0
전국,2018,483.4
수도권,2018,634.2
지방,2018,270.9
서울,2018,849.6
서울,2018,941.0
서울,2018,655.9
서울,2018,1225.7
서울,2018,791.2
서울,2018,728.6
광역시,2018,369.8
광역시,2018,365.5
광역시,2018,346.0
광역시,2018,277.8
광역시,2018,291.6
광역시,2018,312.8
도,2018,489.6
도,2018,206.8
도,2018,208.6
도,2018,213.5
도,2018,200.4
도,2018,193.9
도,2018,188.1
도,2018,244.6
도,2018,374.6
전국,2018,440.3
수도권,2018,567.3
지방,2018,276.3
서울,2018,766.1
서울,2018,897.3
서울,2018,631.9
서울,2018,1167.8
서울,2018,749.2
서울,2018,702.1
광역시,2018,364.6
광역시,2018,379.3
광역시,2018,347.1
광역시,2018,281.1
광역시,2018,286.2
광역시,2018,305.1
도,2018,461.6
도,2018,205.2
도,2018,209.8
도,2018,216.9
도,2018,198.2
도,2018,192.4
도,2018,191.2
도,2018,244.9
도,2018,393.2
전국,2018,403.7
수도권,2018,524.7
지방,2018,270.4
서울,2018,742.3
서울,2018,952.2
서울,2018,609.8
서울,2018,1219.6
서울,2018,712.2
서울,2018,674.1
광역시,2018,358.0
광역시,2018,364.0
광역시,2018,348.4
광역시,2018,275.6
광역시,2018,288.3
광역시,2018,304.6
도,2018,431.3
도,2018,203.0
도,2018,203.0
도,2018,209.5
도,2018,196.9
도,2018,191.6
도,2018,189.4
도,2018,241.5
도,2018,383.5
전국,2018,368.3
수도권,2018,491.4
지방,2018,257.4
서울,2018,743.8
서울,2018,974.6
서울,2018,611.6
서울,2018,1204.4
서울,2018,715.9
서울,2018,676.0
광역시,2018,338.2
광역시,2018,352.6
광역시,2018,337.1
광역시,2018,276.0
광역시,2018,283.1
광역시,2018,295.7
도,2018,411.1
도,2018,200.3
도,2018,200.1
도,2018,206.3
도,2018,192.0
도,2018,180.7
도,2018,181.9
도,2018,236.1
도,2018,355.7
전국,2018,373.9
수도권,2018,497.8
지방,2018,260.3
서울,2018,748.8
서울,2018,929.6
서울,2018,606.8
서울,2018,1231.9
서울,2018,726.2
서울,2018,691.7
광역시,2018,341.6
광역시,2018,350.2
광역시,2018,341.4
광역시,2018,279.6
광역시,2018,279.6
광역시,2018,287.5
도,2018,413.5
도,2018,199.4
도,2018,197.3
도,2018,207.5
도,2018,189.5
도,2018,189.9
도,2018,180.1
도,2018,237.9
도,2018,374.5
전국,2018,389.9
수도권,2018,513.7
지방,2018,261.7
서울,2018,757.7
서울,2018,960.2
서울,2018,619.7
서울,2018,1218.8
서울,2018,730.6
서울,2018,716.2
광역시,2018,341.2
광역시,2018,354.4
광역시,2018,344.6
광역시,2018,282.8
광역시,2018,285.2
광역시,2018,291.3
도,2018,423.0
도,2018,197.9
도,2018,197.4
도,2018,206.8
도,2018,198.9
도,2018,189.5
도,2018,188.3
도,2018,229.4
도,2018,385.9
전국,2018,443.0
수도권,2018,586.3
지방,2018,257.7
서울,2018,863.1
서울,2018,1058.0
서울,2018,656.8
서울,2018,1410.9
서울,2018,794.6
서울,2018,773.5
광역시,2018,339.5
광역시,2018,349.7
광역시,2018,345.0
광역시,2018,283.3
광역시,2018,289.8
광역시,2018,295.2
도,2018,446.7
도,2018,196.6
도,2018,197.1
도,2018,208.4
도,2018,185.9
도,2018,190.1
도,2018,182.0
도,2018,228.6
도,2018,392.1
전국,2018,529.9
수도권,2018,651.9
지방,2018,272.7
서울,2018,881.5
서울,2018,1068.9
서울,2018,680.8
서울,2018,1401.7
서울,2018,838.0
서울,2018,781.1
광역시,2018,344.6
광역시,2018,370.0
광역시,2018,355.6
광역시,2018,295.6
광역시,2018,321.2
광역시,2018,284.3
도,2018,515.1
도,2018,197.4
도,2018,196.3
도,2018,210.0
도,2018,196.1
도,2018,197.3
도,2018,185.8
도,2018,234.9
도,2018,424.1
전국,2018,443.0
수도권,2018,545.3
지방,2018,285.2
서울,2018,867.1
서울,2018,1036.1
서울,2018,703.9
서울,2018,1354.8
서울,2018,814.6
서울,2018,740.3
광역시,2018,371.3
광역시,2018,386.8
광역시,2018,372.2
광역시,2018,292.7
광역시,2018,324.7
광역시,2018,294.2
도,2018,455.6
도,2018,202.5
도,2018,204.1
도,2018,218.1
도,2018,201.2
도,2018,205.7
도,2018,188.9
도,2018,247.6
도,2018,422.2
전국,2018,364.0
수도권,2018,468.9
지방,2018,271.4
서울,2018,821.3
서울,2018,947.4
서울,2018,700.2
서울,2018,1253.7
서울,2018,785.5
서울,2018,733.3
광역시,2018,354.5
광역시,2018,365.3
광역시,2018,362.7
광역시,2018,276.9
광역시,2018,317.9
광역시,2018,297.0
도,2018,412.7
도,2018,198.4
도,2018,204.3
도,2018,228.0
도,2018,197.1
도,2018,199.9
도,2018,180.8
도,2018,245.6
도,2018,384.3
전국,2018,341.0
수도권,2018,454.8
지방,2018,264.2
서울,2018,829.3
서울,2018,1033.4
서울,2018,688.2
서울,2018,1282.6
서울,2018,755.0
서울,2018,732.1
광역시,2018,350.2
광역시,2018,346.4
광역시,2018,354.5
광역시,2018,277.4
광역시,2018,306.2
광역시,2018,285.6
도,2018,400.2
도,2018,194.4
도,2018,199.3
도,2018,234.0
도,2018,199.4
도,2018,203.0
도,2018,179.9
도,2018,236.5
도,2018,391.3
전국,2018,335.8
수도권,2018,445.7
지방,2018,258.9
서울,2018,812.4
서울,2018,972.9
서울,2018,689.3
서울,2018,1273.4
서울,2018,745.8
서울,2018,718.7
광역시,2018,343.0
광역시,2018,347.7
광역시,2018,348.9
광역시,2018,278.3
광역시,2018,294.3
광역시,2018,289.8
도,2018,395.6
도,2018,194.5
도,2018,192.5
도,2018,218.2
도,2018,200.6
도,2018,197.3
도,2018,180.7
도,2018,235.8
도,2018,371.6
전국,2019,326.3
수도권,2019,443.5
지방,2019,253.8
서울,2019,815.7
서울,2019,985.6
서울,2019,675.2
서울,2019,1287.2
서울,2019,746.0
서울,2019,744.8
광역시,2019,348.1
광역시,2019,332.1
광역시,2019,346.5
광역시,2019,276.0
광역시,2019,291.7
광역시,2019,286.0
도,2019,381.6
도,2019,191.2
도,2019,197.0
도,2019,217.8
도,2019,194.8
도,2019,204.1
도,2019,177.0
도,2019,234.3
도,2019,356.8
전국,2019,316.5
수도권,2019,440.9
지방,2019,247.9
서울,2019,843.8
서울,2019,1122.7
서울,2019,695.5
서울,2019,1316.3
서울,2019,802.7
서울,2019,734.2
광역시,2019,344.1
광역시,2019,317.9
광역시,2019,339.5
광역시,2019,267.3
광역시,2019,282.8
광역시,2019,278.7
도,2019,376.4
도,2019,190.3
도,2019,197.6
도,2019,217.0
도,2019,190.7
도,2019,203.1
도,2019,169.3
도,2019,234.7
도,2019,368.3
전국,2019,333.1
수도권,2019,461.7
지방,2019,250.0
서울,2019,889.1
서울,2019,1004.1
서울,2019,676.6
서울,2019,1470.2
서울,2019,805.5
서울,2019,739.3
광역시,2019,347.7
광역시,2019,328.1
광역시,2019,340.5
광역시,2019,271.5
광역시,2019,286.8
광역시,2019,283.0
도,2019,378.3
도,2019,189.5
도,2019,191.1
도,2019,220.2
도,2019,187.0
도,2019,194.1
도,2019,178.2
도,2019,235.0
도,2019,346.2
전국,2019,362.0
수도권,2019,516.5
지방,2019,253.4
서울,2019,983.8
서울,2019,1136.9
서울,2019,722.1
서울,2019,1510.1
서울,2019,817.3
서울,2019,816.7
광역시,2019,345.0
광역시,2019,331.1
광역시,2019,342.4
광역시,2019,270.8
광역시,2019,297.2
광역시,2019,284.8
도,2019,394.8
도,2019,192.5
도,2019,192.8
도,2019,211.8
도,2019,188.6
도,2019,198.4
도,2019,171.7
도,2019,230.3
도,2019,368.4
전국,2019,411.7
수도권,2019,597.0
지방,2019,259.8
서울,2019,1066.8
서울,2019,1124.4
서울,2019,744.7
서울,2019,1605.4
서울,2019,907.0
서울,2019,875.8
광역시,2019,353.3
광역시,2019,336.8
광역시,2019,341.4
광역시,2019,270.8
광역시,2019,301.9
광역시,2019,291.0
도,2019,428.8
도,2019,191.0
도,2019,192.3
도,2019,219.9
도,2019,189.8
도,2019,201.3
도,2019,175.9
도,2019,239.9
도,2019,386.1
전국,2019,477.4
수도권,2019,681.6
지방,2019,268.4
서울,2019,1100.2
서울,2019,1209.6
서울,2019,784.8
서울,2019,1603.0
서울,2019,963.4
서울,2019,935.9
광역시,2019,360.8
광역시,2019,359.0
광역시,2019,348.8
광역시,2019,287.7
광역시,2019,313.1
광역시,2019,307.3
도,2019,473.7
도,2019,193.6
도,2019,194.5
도,2019,225.4
도,2019,191.8
도,2019,194.8
도,2019,180.1
도,2019,239.8
도,2019,408.4
전국,2019,499.2
수도권,2019,697.9
지방,2019,272.9
서울,2019,1072.5
서울,2019,1269.8
서울,2019,811.7
서울,2019,1567.2
서울,2019,994.5
서울,2019,904.2
광역시,2019,361.4
광역시,2019,354.2
광역시,2019,353.3
광역시,2019,286.8
광역시,2019,322.7
광역시,2019,307.5
도,2019,493.2
도,2019,189.4
도,2019,194.8
도,2019,230.3
도,2019,197.7
도,2019,200.0
도,2019,188.3
도,2019,247.3
도,2019,408.0
전국,2019,455.2
수도권,2019,636.9
지방,2019,278.6
서울,2019,1022.9
서울,2019,1207.9
서울,2019,818.8
서울,2019,1560.6
서울,2019,989.5
서울,2019,879.1
광역시,2019,368.7
광역시,2019,363.3
광역시,2019,361.2
광역시,2019,296.0
광역시,2019,328.2
광역시,2019,318.3
도,2019,470.1
도,2019,192.0
도,2019,202.5
도,2019,237.2
도,2019,196.5
도,2019,199.6
도,2019,188.7
도,2019,249.5
도,2019,381.6
전국,2019,472.8
수도권,2019,663.5
지방,2019,281.8
서울,2019,1072.2
서울,2019,1271.8
서울,2019,796.9
서울,2019,1607.9
서울,2019,986.5
서울,2019,887.0
광역시,2019,376.3
광역시,2019,371.2
광역시,2019,371.5
광역시,2019,297.3
광역시,2019,332.8
광역시,2019,323.2
도,2019,478.0
도,2019,192.6
도,2019,208.1
도,2019,246.1
도,2019,198.6
도,2019,198.3
도,2019,194.9
도,2019,247.0
도,2019,379.9
전국,2019,501.7
수도권,2019,686.6
지방,2019,297.5
서울,2019,1064.0
서울,2019,1229.5
서울,2019,826.4
서울,2019,1552.2
서울,2019,1009.1
서울,2019,926.3
광역시,2019,403.3
광역시,2019,377.4
광역시,2019,384.3
광역시,2019,295.9
광역시,2019,339.0
광역시,2019,338.6
도,2019,506.4
도,2019,196.8
도,2019,226.1
도,2019,247.4
도,2019,197.4
도,2019,205.1
도,2019,199.6
도,2019,277.1
도,2019,371.5
전국,2019,508.1
수도권,2019,681.1
지방,2019,333.3
서울,2019,1058.8
서울,2019,1247.7
서울,2019,843.2
서울,2019,1544.1
서울,2019,1048.4
서울,2019,943.0
광역시,2019,454.6
광역시,2019,402.7
광역시,2019,402.0
광역시,2019,308.0
광역시,2019,349.6
광역시,2019,331.2
도,2019,523.5
도,2019,200.3
도,2019,244.5
도,2019,280.8
도,2019,217.6
도,2019,208.3
도,2019,204.8
도,2019,287.6
도,2019,413.9
전국,2019,474.0
수도권,2019,625.0
지방,2019,315.2
서울,2019,1011.5
서울,2019,1231.9
서울,2019,821.9
서울,2019,1533.2
서울,2019,1018.7
서울,2019,909.5
광역시,2019,411.8
광역시,2019,396.3
광역시,2019,396.4
광역시,2019,310.2
광역시,2019,349.1
광역시,2019,329.3
도,2019,500.3
도,2019,206.1
도,2019,233.6
도,2019,268.5
도,2019,230.7
도,2019,212.2
도,2019,202.0
도,2019,267.4
도,2019,379.6
전국,2020,439.6
수도권,2020,554.9
지방,2020,300.8
서울,2020,903.2
서울,2020,1188.2
서울,2020,787.4
서울,2020,1293.9
서울,2020,931.4
서울,2020,864.7
광역시,2020,400.3
광역시,2020,384.0
광역시,2020,406.5
광역시,2020,317.0
광역시,2020,341.4
광역시,2020,330.5
도,2020,476.5
도,2020,204.3
도,2020,221.5
도,2020,248.0
도,2020,220.0
도,2020,216.6
도,2020,204.7
도,2020,270.0
도,2020,382.5
전국,2020,442.4
수도권,2020,541.0
지방,2020,295.1
서울,2020,934.7
서울,2020,1155.1
서울,2020,800.4
서울,2020,1463.8
서울,2020,910.5
서울,2020,878.4
광역시,2020,398.8
광역시,2020,376.0
광역시,2020,408.9
광역시,2020,303.7
광역시,2020,342.2
광역시,2020,329.7
도,2020,467.7
도,2020,202.5
도,2020,218.9
도,2020,233.5
도,2020,221.5
도,2020,217.2
도,2020,203.5
도,2020,261.2
도,2020,392.2
전국,2020,394.9
수도권,2020,501.0
지방,2020,272.4
서울,2020,911.9
서울,2020,1111.3
서울,2020,791.3
서울,2020,1466.1
서울,2020,901.0
서울,2020,845.8
광역시,2020,380.7
광역시,2020,350.7
광역시,2020,376.8
광역시,2020,295.5
광역시,2020,335.0
광역시,2020,320.8
도,2020,427.5
도,2020,200.3
도,2020,210.1
도,2020,223.4
도,2020,202.1
도,2020,212.2
도,2020,185.1
도,2020,245.7
도,2020,370.5
전국,2020,369.5
수도권,2020,489.6
지방,2020,268.5
서울,2020,949.4
서울,2020,1131.6
서울,2020,779.3
서울,2020,1619.3
서울,2020,835.7
서울,2020,841.5
광역시,2020,379.1
광역시,2020,349.5
광역시,2020,366.2
광역시,2020,289.7
광역시,2020,315.8
광역시,2020,306.7
도,2020,415.6
도,2020,200.8
도,2020,218.1
도,2020,222.3
도,2020,196.0
도,2020,208.8
도,2020,186.0
도,2020,242.8
도,2020,365.1
전국,2020,419.2
수도권,2020,563.8
지방,2020,291.3
서울,2020,1051.0
서울,2020,1339.8
서울,2020,815.1
서울,2020,1667.2
서울,2020,944.8
서울,2020,908.1
광역시,2020,398.7
광역시,2020,368.6
광역시,2020,379.0
광역시,2020,296.9
광역시,2020,357.1
광역시,2020,333.9
도,2020,453.9
도,2020,206.2
도,2020,255.0
도,2020,235.7
도,2020,210.7
도,2020,220.8
도,2020,208.0
도,2020,262.6
도,2020,390.1
전국,2020,533.7
수도권,2020,681.4
지방,2020,343.9
서울,2020,1118.3
서울,2020,1318.2
서울,2020,897.7
서울,2020,1678.0
서울,2020,1066.8
서울,2020,995.8
광역시,2020,474.0
광역시,2020,404.2
광역시,2020,402.8
광역시,2020,319.3
광역시,2020,406.3
광역시,2020,379.7
도,2020,526.8
도,2020,225.4
도,2020,234.0
도,2020,282.2
도,2020,232.8
도,2020,228.0
도,2020,224.3
도,2020,319.0
도,2020,410.7
전국,2020,516.9
수도권,2020,700.3
지방,2020,331.2
서울,2020,1122.8
서울,2020,1333.7
서울,2020,954.7
서울,2020,1592.0
서울,2020,1072.6
서울,2020,1039.2
광역시,2020,442.4
광역시,2020,422.8
광역시,2020,382.2
광역시,2020,321.6
광역시,2020,373.4
광역시,2020,362.1
도,2020,541.1
도,2020,216.5
도,2020,205.8
도,2020,264.5
도,2020,215.4
도,2020,226.0
도,2020,207.0
도,2020,292.1
도,2020,413.8
전국,2020,472.8
수도권,2020,667.9
지방,2020,321.0
서울,2020,1211.1
서울,2020,1460.7
서울,2020,1032.9
서울,2020,1679.0
서울,2020,1140.4
서울,2020,1068.9
광역시,2020,439.6
광역시,2020,418.4
광역시,2020,389.6
광역시,2020,327.3
광역시,2020,394.1
광역시,2020,335.6
도,2020,518.5
도,2020,213.7
